,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,mean_time
38,0.034482758620689655,0.1167558377918896,0.1111111111111111,0.16338582677165348
39,0.6896551724137931,0.2577128856442822,0.0,0.34251968503937014
40,0.27586206896551724,0.3481174058702935,0.4444444444444444,0.24803149606299213
41,0.06896551724137931,0.28376418820941046,0.5555555555555556,0.3228346456692912
42,1.0,0.11895594779738987,0.1111111111111111,0.19685039370078727
43,0.24137931034482757,0.19060953047652382,0.1111111111111111,0.2086614173228345
44,0.3103448275862069,0.23241162058102904,0.0,0.24606299212598426
45,0.27586206896551724,0.14680734036701834,0.4444444444444444,0.24015748031496043
46,0.1724137931034483,0.10525526276313815,0.0,0.33267716535433056
47,0.1724137931034483,0.4289214460723036,0.7777777777777777,0.3700787401574803
48,0.06896551724137931,0.1353067653382669,0.1111111111111111,0.20078740157480301
49,0.1724137931034483,0.3192159607980399,0.3333333333333333,0.1889763779527558
50,0.06896551724137931,0.1984099204960248,0.2222222222222222,0.9744094488188979
51,0.6896551724137931,0.49537476873843694,0.0,0.6240157480314958
52,0.24137931034482757,0.6612830641532077,0.3333333333333333,0.17322834645669283
53,0.10344827586206896,0.17700885044252213,0.1111111111111111,0.2696850393700787
54,0.5517241379310345,0.14020701035051752,0.0,0.5236220472440944
55,0.3103448275862069,0.9696484824241212,0.6666666666666666,0.16338582677165348
56,0.034482758620689655,0.9832991649582479,0.1111111111111111,0.9921259842519687
57,0.24137931034482757,0.12195609780489024,0.0,0.34251968503937014
58,0.034482758620689655,0.3657182859142957,0.7777777777777777,0.7874015748031495
59,0.24137931034482757,0.23871193559677983,0.2222222222222222,0.3858267716535433
60,0.5172413793103449,0.1951097554877744,0.1111111111111111,0.9291338582677164
61,0.034482758620689655,0.13310665533276664,0.1111111111111111,0.8956692913385826
62,0.4482758620689655,0.14280714035701786,0.1111111111111111,0.8110236220472442
63,0.8275862068965517,0.054052702635131754,0.4444444444444444,0.12992125984251968
64,0.24137931034482757,0.12360618030901545,0.7777777777777777,0.3051181102362204
65,0.3103448275862069,0.2836641832091605,0.5555555555555556,0.9409448818897641
66,0.4482758620689655,0.20986049302465123,0.1111111111111111,0.04527559055118102
67,0.06896551724137931,0.4856742837141857,0.1111111111111111,0.12992125984251968
68,0.6551724137931034,0.10310515525776288,0.1111111111111111,0.025590551181102317
69,0.034482758620689655,0.2142107105355268,0.4444444444444444,0.7913385826771655
70,0.13793103448275862,0.23941197059852992,0.3333333333333333,0.2893700787401574
71,0.13793103448275862,0.2953147657382869,0.4444444444444444,0.10629921259842523
72,0.48275862068965514,0.19430971548577428,0.1111111111111111,0.06889763779527547
73,0.06896551724137931,0.8411920596029802,0.0,0.6633858267716537
74,0.034482758620689655,0.14665733286664334,0.3333333333333333,0.029527559055117836
75,0.24137931034482757,0.32501625081254065,0.8888888888888888,0.24999999999999978
76,0.10344827586206896,0.8587429371468573,1.0,0.22637795275590533
77,0.06896551724137931,0.25166258312915646,0.2222222222222222,0.7795275590551181
78,1.0,0.11535576778838942,0.1111111111111111,0.8917322834645669
79,0.27586206896551724,0.12935646782339116,0.0,0.1889763779527558
80,0.3448275862068966,0.2753637681884094,0.1111111111111111,0.3228346456692912
81,0.3793103448275862,0.21966098304915246,0.1111111111111111,0.025590551181102317
82,0.034482758620689655,0.6674333716685834,0.7777777777777777,0.00984251968503913
83,0.9655172413793103,0.32916645832291613,0.0,0.5964566929133859
84,0.20689655172413793,0.40517025851292565,0.1111111111111111,0.8818897637795275
85,0.10344827586206896,0.19890994549727486,0.1111111111111111,0.4803149606299213
86,0.5517241379310345,0.1272063603180159,0.0,0.3858267716535433
87,0.6896551724137931,0.2699634981749087,0.1111111111111111,0.22834645669291342
88,0.3103448275862069,0.27436371818590927,0.6666666666666666,0.7362204724409449
89,0.034482758620689655,0.3417170858542927,0.3333333333333333,0.3582677165354329
90,0.10344827586206896,0.05455272763638182,0.2222222222222222,0.06496062992125973
91,0.7586206896551724,0.2868143407170359,0.1111111111111111,0.07086614173228334
92,0.24137931034482757,0.11130556527826391,0.0,0.5669291338582678
93,0.06896551724137931,0.28736436821841094,0.1111111111111111,0.3484251968503935
94,0.4482758620689655,0.49272463623181156,0.3333333333333333,0.2696850393700787
95,0.27586206896551724,0.2733636681834092,0.4444444444444444,0.9547244094488192
96,0.8620689655172413,0.2690134506725336,0.7777777777777777,0.8759842519685039
97,0.9655172413793103,0.2575628781439072,0.1111111111111111,0.007874015748031482
98,0.06896551724137931,0.10665533276663833,0.3333333333333333,0.03149606299212593
99,0.3103448275862069,0.8937946897344867,0.1111111111111111,0.42913385826771666
100,0.9655172413793103,0.1216060803040152,0.4444444444444444,0.2677165354330706
101,0.20689655172413793,0.2385619280964048,0.4444444444444444,0.22834645669291342
102,0.7241379310344828,0.9580979048952447,0.2222222222222222,0.07480314960629908
103,0.27586206896551724,0.2543627181359068,0.3333333333333333,0.42913385826771666
104,0.034482758620689655,0.1431571578578929,0.1111111111111111,0.40157480314960625
105,0.9655172413793103,0.2780639031951598,0.1111111111111111,0.8976377952755905
106,0.1724137931034483,0.1072053602680134,0.6666666666666666,0.40157480314960625
107,0.06896551724137931,0.15325766288314416,0.2222222222222222,0.029527559055117836
108,0.5517241379310345,0.14050702535126755,0.1111111111111111,0.3228346456692912
109,0.3103448275862069,0.4944247212360618,0.6666666666666666,0.18503937007874005
110,0.27586206896551724,0.43142157107855394,0.2222222222222222,0.659448818897638
111,0.034482758620689655,0.14335716785839292,0.0,0.9566929133858271
112,0.3448275862068966,0.2686634331716586,0.1111111111111111,0.007874015748031482
113,0.034482758620689655,0.33336666833341666,1.0,0.36220472440944884
114,1.0,0.25016250812540625,1.0,0.3484251968503935
115,0.0,0.0,0.1111111111111111,0.04724409448818889
116,0.06896551724137931,0.14290714535726787,0.1111111111111111,0.2303149606299213
117,0.06896551724137931,0.26021301065053254,0.8888888888888888,0.36811023622047245
118,0.034482758620689655,0.20526026301315065,0.4444444444444444,0.3287401574803148
119,0.5172413793103449,0.4839741987099355,0.4444444444444444,0.00984251968503913
120,0.24137931034482757,0.28086404320216013,0.8888888888888888,0.622047244094488
121,0.896551724137931,0.5224261213060652,0.2222222222222222,0.5374015748031495
122,0.034482758620689655,0.1448572428621431,0.1111111111111111,0.7952755905511812
123,0.10344827586206896,0.2984149207460373,0.1111111111111111,0.18700787401574792
124,0.48275862068965514,0.37551877593879696,0.0,0.20669291338582663
125,0.5517241379310345,0.1495574778738937,0.1111111111111111,0.0669291338582676
126,0.034482758620689655,0.9818490924546227,0.1111111111111111,0.08267716535433056
127,0.10344827586206896,0.05645282264113206,1.0,0.44094488188976366
128,0.3448275862068966,0.6670833541677084,0.1111111111111111,0.09842519685039353
129,0.20689655172413793,0.21661083054152708,0.7777777777777777,0.14370078740157455
130,0.06896551724137931,0.551577578878944,0.3333333333333333,0.30118110236220463
131,0.3103448275862069,0.22201110055502776,0.2222222222222222,0.7814960629921259
132,0.3448275862068966,0.23086154307715387,0.1111111111111111,0.2893700787401574
133,0.20689655172413793,0.13235661783089153,0.6666666666666666,0.3031496062992125
134,0.3103448275862069,0.3161658082904145,0.4444444444444444,0.00984251968503913
135,0.9655172413793103,0.2838641932096605,1.0,0.17913385826771644
136,0.3448275862068966,0.10935546777338867,0.1111111111111111,0.03543307086614167
137,0.0,0.0,0.1111111111111111,0.34055118110236204
138,0.9310344827586207,0.19885994299714985,0.4444444444444444,0.5767716535433072
139,0.24137931034482757,0.43167158357917895,0.1111111111111111,0.9744094488188979
140,0.034482758620689655,0.10040502025101256,0.3333333333333333,0.9330708661417322
141,0.8275862068965517,0.22201110055502776,0.1111111111111111,0.21850393700787385
142,0.896551724137931,0.15335766788339417,0.1111111111111111,0.6023622047244095
143,0.6896551724137931,0.26606330316515825,1.0,0.2893700787401574
144,0.1724137931034483,0.27051352567628384,0.0,0.3228346456692912
145,0.24137931034482757,0.13910695534776737,0.1111111111111111,0.13188976377952755
146,0.24137931034482757,0.5978798939946998,0.1111111111111111,0.04724409448818889
147,0.1724137931034483,0.13300665033251663,0.5555555555555556,0.10236220472440927
148,0.896551724137931,0.1687584379218961,0.2222222222222222,0.44291338582677153
149,0.06896551724137931,0.2549127456372819,0.3333333333333333,0.16535433070866135
150,0.41379310344827586,0.24391219560978047,0.2222222222222222,0.26574803149606296
151,0.3448275862068966,0.14185709285464274,0.2222222222222222,0.17125984251968496
152,0.8620689655172413,0.12030601530076504,0.2222222222222222,0.2696850393700787
153,0.3448275862068966,0.11345567278363917,0.5555555555555556,0.04133858267716528
154,0.6551724137931034,0.20541027051352567,0.2222222222222222,0.3267716535433072
155,0.6206896551724138,0.6603330166508325,0.0,0.12795275590551158
156,0.9310344827586207,0.5211260563028152,0.1111111111111111,0.9251968503937007
157,0.1724137931034483,0.6872343617180859,0.0,0.04921259842519676
158,0.10344827586206896,0.24536226811340567,0.1111111111111111,0.5196850393700787
159,0.896551724137931,0.17410870543527177,0.0,0.00984251968503913
160,0.10344827586206896,0.12180609030451522,0.1111111111111111,0.06496062992125973
161,0.5172413793103449,0.11900595029751487,0.4444444444444444,0.3858267716535433
162,0.27586206896551724,0.9715985799289965,0.1111111111111111,0.2421259842519683
163,0.6551724137931034,0.08950447522376119,0.5555555555555556,0.13779527559055116
164,0.13793103448275862,0.3822191109555478,0.1111111111111111,0.3858267716535433
165,0.06896551724137931,0.2565628281414071,0.0,0.15157480314960625
166,0.06896551724137931,0.3153157657882894,0.3333333333333333,0.0669291338582676
167,0.3448275862068966,0.23936196809840493,0.0,0.2421259842519683
168,0.3448275862068966,0.944047202360118,0.0,0.0669291338582676
169,0.5517241379310345,0.11695584779238961,0.4444444444444444,0.24999999999999978
170,0.034482758620689655,0.6785339266963348,0.5555555555555556,0.36614173228346436
171,0.13793103448275862,0.33561678083904195,0.6666666666666666,0.16732283464566922
172,0.5172413793103449,0.27031351567578377,0.0,0.10433070866141736
173,0.06896551724137931,0.44692234611730586,0.7777777777777777,0.33464566929133865
174,0.27586206896551724,0.12195609780489024,0.3333333333333333,0.3228346456692912
175,0.06896551724137931,0.4418720936046802,0.2222222222222222,0.6358267716535433
176,0.24137931034482757,0.26716335816790837,0.1111111111111111,0.08464566929133843
177,0.3448275862068966,0.3364168208410421,0.7777777777777777,0.49803149606299213
178,0.1724137931034483,0.3326166308315416,0.7777777777777777,0.19881889763779514
179,0.06896551724137931,0.2425121256062803,0.0,0.10236220472440927
180,0.41379310344827586,0.14045702285114256,0.4444444444444444,0.5767716535433072
181,0.7586206896551724,0.28446422321116055,0.3333333333333333,0.1259842519685037
182,0.5862068965517241,0.10005500275013751,1.0,0.9940944881889766
183,0.06896551724137931,0.1488574428721436,0.4444444444444444,0.36614173228346436
184,0.10344827586206896,0.20126006300315016,0.1111111111111111,0.25196850393700787
185,0.24137931034482757,0.18925946297314866,0.5555555555555556,0.09251968503936991
186,0.20689655172413793,0.5427271363568178,0.2222222222222222,0.16338582677165348
187,0.034482758620689655,0.6015800790039502,0.3333333333333333,0.2834645669291338
188,0.10344827586206896,0.4968248412420621,0.7777777777777777,0.04724409448818889
189,0.7586206896551724,0.14830741537076852,1.0,0.011811023622047001
190,0.5172413793103449,0.12855642782139107,0.7777777777777777,0.26574803149606296
191,0.41379310344827586,0.49957497874893747,0.1111111111111111,0.21850393700787385
192,0.034482758620689655,0.30711535576778837,0.4444444444444444,0.5472440944881891
193,0.1724137931034483,0.2695134756737837,0.1111111111111111,0.9566929133858271
194,0.06896551724137931,0.22021101055052753,0.0,0.28740157480314954
195,0.06896551724137931,0.29966498324916246,0.0,0.6377952755905512
196,0.1724137931034483,0.2565128256412821,0.4444444444444444,0.2834645669291338
197,0.5517241379310345,0.10450522526126306,0.4444444444444444,0.28543307086614167
198,0.06896551724137931,0.14545727286364318,1.0,0.14960629921259838
199,0.06896551724137931,0.17340867043352168,0.1111111111111111,0.6456692913385829
200,0.034482758620689655,0.15340767038351918,0.3333333333333333,0.18307086614173218
201,0.7931034482758621,0.1335066753337667,0.2222222222222222,0.6574803149606299
202,0.3103448275862069,0.13465673283664184,0.5555555555555556,0.013779527559054872
203,0.5517241379310345,0.47632381619080955,0.1111111111111111,0.07480314960629908
204,0.896551724137931,0.2618630931546577,0.1111111111111111,0.09055118110236204
205,0.034482758620689655,0.12130606530326517,0.1111111111111111,0.5511811023622046
206,0.27586206896551724,0.20966048302415122,0.4444444444444444,0.2834645669291338
207,0.13793103448275862,0.1455572778638932,0.5555555555555556,0.04921259842519676
208,0.8275862068965517,0.13305665283264162,0.7777777777777777,0.34645669291338566
209,0.24137931034482757,0.10140507025351267,0.1111111111111111,0.30708661417322825
210,0.0,0.0,0.1111111111111111,0.6161417322834646
211,0.24137931034482757,0.16490824541227062,0.8888888888888888,0.007874015748031482
212,0.7586206896551724,0.14675733786689335,0.0,0.015748031496062964
213,0.1724137931034483,0.7713885694284714,0.3333333333333333,0.013779527559054872
214,0.034482758620689655,0.19720986049302466,0.6666666666666666,0.18700787401574792
215,0.7241379310344828,0.20056002800140008,0.1111111111111111,0.950787401574803
216,0.034482758620689655,0.1703585179258963,0.1111111111111111,0.5964566929133859
217,0.6551724137931034,0.599729986499325,0.1111111111111111,0.28149606299212593
218,0.24137931034482757,0.0616030801540077,0.1111111111111111,0.17125984251968496
219,0.06896551724137931,0.1480074003700185,0.1111111111111111,0.16535433070866135
220,0.06896551724137931,0.9547477373868694,0.1111111111111111,0.28740157480314954
221,0.06896551724137931,0.1959597979898995,0.1111111111111111,0.9586614173228349
222,0.3103448275862069,0.34126706335316764,0.1111111111111111,0.18307086614173218
223,0.20689655172413793,0.5124256212810641,0.1111111111111111,0.5826771653543308
224,0.3103448275862069,0.9473973698684934,0.2222222222222222,0.14370078740157455
225,0.06896551724137931,0.1248062403120156,0.4444444444444444,0.38779527559055116
226,0.034482758620689655,0.32326616330816543,0.4444444444444444,0.07086614173228334
227,0.7586206896551724,0.1103055152757638,0.0,0.38188976377952755
228,0.3103448275862069,0.10430521526076304,0.4444444444444444,0.5767716535433072
229,0.5862068965517241,0.11465573278663933,0.1111111111111111,0.22440944881889746
230,0.9655172413793103,0.13225661283064152,0.1111111111111111,0.3031496062992125
231,0.3448275862068966,0.13415670783539177,0.4444444444444444,0.5393700787401574
232,0.06896551724137931,0.10070503525176258,0.3333333333333333,0.16732283464566922
233,0.13793103448275862,0.17095854792739637,0.3333333333333333,0.6259842519685042
234,0.27586206896551724,0.2688134406720336,0.7777777777777777,0.21062992125984237
235,1.0,0.0975548777438872,0.4444444444444444,0.1476377952755905
236,0.4482758620689655,0.11705585279263964,0.1111111111111111,0.48228346456692917
237,0.9310344827586207,0.11465573278663933,0.0,0.10433070866141736
238,0.5517241379310345,0.43632181609080456,0.1111111111111111,0.25196850393700787
239,0.06896551724137931,0.20056002800140008,0.4444444444444444,0.5393700787401574
240,0.06896551724137931,0.9772988649432471,0.0,0.017716535433070835
241,0.4482758620689655,0.22841142057102856,0.0,0.2618110236220472
242,0.034482758620689655,0.15110755537776888,0.1111111111111111,0.6751968503937009
243,0.13793103448275862,0.2886144307215361,0.1111111111111111,0.2677165354330706
244,0.8275862068965517,0.11345567278363917,0.7777777777777777,0.22834645669291342
245,0.034482758620689655,0.2690634531726586,0.1111111111111111,0.29330708661417315
246,0.6551724137931034,0.1720586029301465,0.2222222222222222,0.31889763779527547
247,0.24137931034482757,0.2727136356817841,0.1111111111111111,0.7893700787401576
248,0.13793103448275862,0.4942247112355618,0.1111111111111111,0.051181102362204633
249,0.06896551724137931,0.20786039301965098,0.1111111111111111,0.1692913385826771
250,0.3448275862068966,0.6729336466823341,0.1111111111111111,0.13976377952755903
251,0.27586206896551724,0.45347267363368166,0.3333333333333333,0.3090551181102361
252,0.1724137931034483,0.20071003550177507,0.2222222222222222,0.09055118110236204
253,0.27586206896551724,0.295764788239412,0.2222222222222222,0.93503937007874
254,0.3103448275862069,0.29966498324916246,0.0,0.20669291338582663
255,0.034482758620689655,0.3081154057702885,0.1111111111111111,0.5275590551181104
256,0.5172413793103449,0.12030601530076504,0.1111111111111111,0.8759842519685039
257,0.06896551724137931,0.9370468523426171,0.1111111111111111,0.15354330708661412
258,0.06896551724137931,0.38186909345467274,0.2222222222222222,0.22440944881889746
259,0.3793103448275862,0.5048252412620631,0.0,0.34055118110236204
260,0.5517241379310345,0.7378368918445922,0.0,0.16732283464566922
261,0.06896551724137931,0.3249662483124156,0.1111111111111111,0.36614173228346436
262,0.5517241379310345,0.48622431121556076,0.3333333333333333,0.22637795275590533
263,0.13793103448275862,0.10970548527426371,0.1111111111111111,0.578740157480315
264,0.5517241379310345,0.16940847042352117,0.3333333333333333,0.3248031496062991
265,0.1724137931034483,0.2736636831841592,0.1111111111111111,0.6240157480314958
266,0.6206896551724138,0.13515675783789188,0.1111111111111111,0.17125984251968496
267,0.5862068965517241,0.12505625281264063,1.0,0.30708661417322825
268,0.41379310344827586,0.3110155507775389,0.1111111111111111,0.14960629921259838
269,0.06896551724137931,0.151907595379769,0.1111111111111111,0.3838582677165354
270,0.13793103448275862,0.22121106055302764,0.3333333333333333,0.4448818897637796
271,0.3103448275862069,0.21561078053902696,0.0,0.24015748031496043
272,0.3448275862068966,0.6622831141557077,0.1111111111111111,0.11023622047244075
273,0.034482758620689655,0.6832341617080854,0.3333333333333333,0.38976377952755903
274,0.06896551724137931,0.2510625531276564,0.2222222222222222,0.15157480314960625
275,0.10344827586206896,0.256312815640782,0.5555555555555556,0.5255905511811021
276,0.24137931034482757,0.14295714785739286,0.3333333333333333,0.15944881889763773
277,0.20689655172413793,0.511975598779939,0.3333333333333333,0.34645669291338566
278,0.27586206896551724,0.2664633231661583,0.8888888888888888,0.12992125984251968
279,1.0,0.21626081304065203,0.1111111111111111,0.2755905511811023
280,0.10344827586206896,0.36301815090754536,0.1111111111111111,0.04330708661417315
281,0.3103448275862069,0.11610580529026451,0.7777777777777777,0.2834645669291338
282,0.06896551724137931,0.10375518775938797,0.7777777777777777,0.4232283464566928
283,0.3448275862068966,0.20761038051902594,1.0,0.013779527559054872
284,0.034482758620689655,0.4809740487024351,0.4444444444444444,0.7598425196850396
285,0.27586206896551724,0.6751837591879594,0.2222222222222222,0.03149606299212593
286,0.9310344827586207,0.272063603180159,1.0,0.46456692913385833
287,0.27586206896551724,0.26046302315115755,0.7777777777777777,0.3090551181102361
288,0.034482758620689655,0.5336766838341918,0.1111111111111111,0.09055118110236204
289,0.3448275862068966,0.2505125256262813,0.6666666666666666,0.7992125984251968
290,0.896551724137931,0.6774838741937097,0.3333333333333333,0.22637795275590533
291,0.06896551724137931,0.24996249812490626,0.3333333333333333,0.09055118110236204
292,0.4482758620689655,0.2110605530276514,0.1111111111111111,0.3641732283464565
293,0.06896551724137931,0.6936346817340867,1.0,0.06889763779527547
294,0.06896551724137931,0.10210510525526276,0.7777777777777777,0.2342519685039368
295,0.3103448275862069,0.10365518275913796,0.0,0.5610236220472442
296,0.3448275862068966,0.14780739036951848,0.8888888888888888,0.3051181102362204
297,0.6896551724137931,0.1463073153657683,0.1111111111111111,0.2224409448818896
298,0.3103448275862069,0.24046202310115505,0.2222222222222222,0.06496062992125973
299,0.1724137931034483,0.25816290814540727,0.2222222222222222,0.22637795275590533
300,0.13793103448275862,0.9422471123556178,0.1111111111111111,0.3641732283464565
301,0.3448275862068966,0.9086454322716135,0.6666666666666666,0.9744094488188979
302,0.6896551724137931,0.2872143607180359,0.3333333333333333,0.04724409448818889
303,0.7241379310344828,0.14445722286114307,0.1111111111111111,0.007874015748031482
304,0.034482758620689655,0.14355717785889294,0.1111111111111111,0.8070866141732285
305,0.27586206896551724,0.37421871093554676,0.1111111111111111,0.34055118110236204
306,0.06896551724137931,0.30371518575928796,0.0,0.0059055118110236116
307,0.7931034482758621,0.8664433221661083,0.1111111111111111,0.3996062992125984
308,0.0,0.0,0.1111111111111111,0.7992125984251968
309,0.41379310344827586,0.22526126306315317,0.1111111111111111,0.36023622047244097
310,0.24137931034482757,0.3714185709285464,0.5555555555555556,0.3996062992125984
311,0.24137931034482757,0.5815790789539477,0.1111111111111111,0.28543307086614167
312,0.034482758620689655,0.48692434621731084,0.0,0.24803149606299213
313,0.06896551724137931,0.14175708785439273,0.3333333333333333,0.2224409448818896
314,0.3448275862068966,0.847992399619981,0.4444444444444444,0.0669291338582676
315,0.5172413793103449,0.13065653282664133,0.6666666666666666,0.04724409448818889
316,0.48275862068965514,0.30731536576828844,0.2222222222222222,0.04921259842519676
317,0.6206896551724138,0.24816240812040602,1.0,0.5826771653543308
318,0.4482758620689655,0.9768988449422471,0.0,0.1692913385826771
319,0.06896551724137931,0.3086154307715386,0.0,0.6909448818897639
320,0.06896551724137931,0.1184059202960148,0.6666666666666666,0.9566929133858271
321,0.06896551724137931,0.5156257812890644,0.1111111111111111,0.19094488188976366
322,0.1724137931034483,0.08375418770938547,0.1111111111111111,0.3641732283464565
323,0.6896551724137931,0.12615630781539078,0.3333333333333333,0.24015748031496043
324,0.3448275862068966,0.32836641832091606,0.1111111111111111,0.09842519685039353
325,0.3448275862068966,0.23696184809240461,0.5555555555555556,0.3917322834645669
326,0.3103448275862069,0.46042302115105754,0.1111111111111111,0.36811023622047245
327,0.06896551724137931,0.22796139806990348,0.1111111111111111,0.3976377952755905
328,0.034482758620689655,0.40947047352367616,0.1111111111111111,0.17125984251968496
329,1.0,0.1471073553677684,0.8888888888888888,0.023622047244094446
330,0.27586206896551724,0.24706235311765587,0.5555555555555556,0.09055118110236204
331,0.06896551724137931,0.5325266263313165,0.1111111111111111,0.93503937007874
332,0.10344827586206896,0.2951147557377869,0.0,0.2027559055118111
333,0.7931034482758621,0.431971598579929,0.5555555555555556,0.40157480314960625
334,0.20689655172413793,0.3173658682934147,0.1111111111111111,0.6929133858267718
335,0.20689655172413793,0.21001050052502626,0.0,0.3484251968503935
336,0.3448275862068966,0.17260863043152158,0.1111111111111111,0.3503937007874016
337,0.8275862068965517,0.21586079303965197,0.7777777777777777,0.5807086614173229
338,0.3448275862068966,0.13160658032901645,0.3333333333333333,0.36023622047244097
339,0.5172413793103449,0.23341167058352918,1.0,0.889763779527559
340,0.6551724137931034,0.16020801040052002,0.6666666666666666,0.04921259842519676
341,0.06896551724137931,0.136006800340017,0.4444444444444444,0.13188976377952755
342,0.10344827586206896,0.8590929546477324,0.1111111111111111,0.40157480314960625
343,0.0,0.0,0.1111111111111111,0.18503937007874005
344,0.24137931034482757,0.07415370768538426,0.5555555555555556,0.6751968503937009
345,0.3448275862068966,0.28026401320066,0.1111111111111111,0.13188976377952755
346,0.6896551724137931,0.3647682384119206,0.1111111111111111,0.32086614173228334
347,0.13793103448275862,0.11530576528826442,0.2222222222222222,0.3248031496062991
348,0.24137931034482757,0.11740587029351468,0.1111111111111111,0.1811023622047243
349,0.24137931034482757,0.4499224961248062,0.1111111111111111,0.0669291338582676
350,0.5517241379310345,0.21596079803990198,0.4444444444444444,0.08464566929133843
351,0.8620689655172413,0.30661533076653835,0.6666666666666666,0.2716535433070866
352,0.06896551724137931,0.1673083654182709,0.1111111111111111,0.8937007874015748
353,0.034482758620689655,0.5427771388569429,0.3333333333333333,0.20669291338582663
354,0.034482758620689655,0.11155557777888894,0.1111111111111111,0.7795275590551181
355,0.06896551724137931,0.11615580779038952,0.0,0.18503937007874005
356,0.7586206896551724,0.10120506025301265,0.1111111111111111,0.4035433070866141
357,0.034482758620689655,0.13565678283914195,0.1111111111111111,0.2677165354330706
358,0.5517241379310345,0.471973598679934,0.2222222222222222,0.0334645669291338
359,0.8275862068965517,0.12830641532076603,1.0,0.07283464566929121
360,0.5862068965517241,0.9963498174908746,0.7777777777777777,0.09251968503936991
361,0.27586206896551724,0.12255612780639032,0.1111111111111111,0.013779527559054872
362,0.20689655172413793,0.47097354867743385,0.1111111111111111,0.18700787401574792
363,0.3448275862068966,0.4343217160858043,0.1111111111111111,0.7381889763779526
364,0.10344827586206896,0.151907595379769,0.2222222222222222,0.36220472440944884
365,0.13793103448275862,0.15290764538226911,1.0,0.09055118110236204
366,0.20689655172413793,0.11625581279063953,0.7777777777777777,0.8740157480314961
367,0.034482758620689655,0.10440522026101305,0.4444444444444444,0.5059055118110236
368,0.3448275862068966,0.1536076803840192,0.5555555555555556,0.1259842519685037
369,0.034482758620689655,0.2503125156257813,0.3333333333333333,0.3228346456692912
370,0.8275862068965517,0.2128606430321516,0.4444444444444444,0.029527559055117836
371,0.7241379310344828,0.12500625031251564,0.1111111111111111,0.0669291338582676
372,0.06896551724137931,0.055102755137756886,0.6666666666666666,0.10433070866141736
373,0.7586206896551724,0.5226761338066903,0.2222222222222222,0.9901574803149609
374,0.4482758620689655,0.1144057202860143,0.5555555555555556,0.405511811023622
375,0.48275862068965514,0.19645982299114956,0.0,0.3228346456692912
376,0.3793103448275862,0.11555577778888944,0.1111111111111111,0.8779527559055118
377,0.3103448275862069,0.15700785039251963,0.1111111111111111,0.5610236220472442
